  0.92500000000000004      (-1.498027843360488198108172183278812117E-0008,-6.605740311130792382331788444820255971E-0009)
  0.93750000000000000      (-1.498027995421212789167469552825480089E-0008,-6.321372022610470378843169890208457277E-0009)
  0.94999999999999996      (-1.498028455872471115197616768766180209E-0008,-6.040880771727263007019218241964043942E-0009)
  0.96250000000000002      (-1.498029223555656169442150140109146812E-0008,-5.764057390572501651579845454841055226E-0009)
  0.97499999999999998      (-1.498028504274592542281618496178110816E-0008,-5.490659158317186470571061117009581371E-0009)
  0.98750000000000004      (-1.498028361967158337942590160717766075E-0008,-5.220512226233059479415849510886312142E-0009)
   1.0000000000000000      (-1.498029020573543699303898262401219260E-0008,-4.953404923717681605382818569848976982E-0009)
   1.0125000000000000      (-1.498026609656246318130951926216624084E-0008,-4.689146947837847379230239791797874605E-0009)
   1.0249999999999999      (-1.498027405555723066215760310627548376E-0008,-4.427603106100868095623953208232871737E-0009)
   1.0375000000000001      (-1.498027434139609124782282983214877317E-0008,-4.168529637719757874001885422718591094E-0009)
   1.0500000000000000      (-1.498028594645424439903531679433693361E-0008,-3.911788642682491728853450640071197077E-0009)
   1.0625000000000000      (-1.498027978175024147889235198298985030E-0008,-3.657207386815350983945714409375682987E-0009)
   1.0750000000000000      (-1.498028476378139597843533630795478173E-0008,-3.404643699531628027044838051064959582E-0009)
   1.0874999999999999      (-1.498027869229562227088925561998741257E-0008,-3.153940282302828702564240129002309544E-0009)
   1.1000000000000001      (-1.498028798521556636619816672611612365E-0008,-2.904936479892086405128029255106975746E-0009)
   1.1125000000000000      (-1.498028570882013513736938194224948364E-0008,-2.657491087491049480512719474119795812E-0009)
   1.1250000000000000      (-1.498028210253535589889555814518133927E-0008,-2.411476464803785368432819445731102867E-0009)
   1.1375000000000000      (-1.498028705813110054511861101344272200E-0008,-2.166732698394295878198849893158093623E-0009)
   1.1499999999999999      (-1.498027828422610388805256405062304748E-0008,-1.923136371008016768737733802195938432E-0009)
   1.1625000000000001      (-1.498027717319983660093607664104625636E-0008,-1.680560307183307764734735703862214949E-0009)
   1.1750000000000000      (-1.498028360933765596449335414548833861E-0008,-1.438858094702220821580660535184611145E-0009)
   1.1875000000000000      (-1.498028462204646763465380012109304391E-0008,-1.197910867802916279486471135929581898E-0009)
   1.2000000000000000      (-1.498028451310224888764926764393013570E-0008,-9.575742706994833061730945545611289825E-0010)
   1.2124999999999999      (-1.498028440330258935697127702127772335E-0008,-7.177492454658118229158433049592899044E-0010)
   1.2250000000000001      (-1.498027526488765588066914092263019112E-0008,-4.782907397041754999980221810229583872E-0010)
   1.2375000000000000      (-1.498027984126862738348594401267793476E-0008,-2.390839740962947493169830581116557186E-0010)
